BASIN,SUB-BASIN,CADASTRAL,GWSI SITE ID,REG 55 No.,LATITUDE (NAD27),LONGITUDE (NAD27),SITE ELEVATION,WL DATE 2018,WL 2018,WL DATE 2008,WL 2008,WL CHANGE
LITTLE COLORADO RIVER PLATEAU BASIN,LITTLE COLORADO RIVER,A-08-23 06DBD,340655109570701,521646,N 34° 6' 55.2'',W 109° 57' 7.1'',6918,4/17/2018,163.5,6/11/2008,150,-13.5
LITTLE COLORADO RIVER PLATEAU BASIN,LITTLE COLORADO RIVER,A-08-23 09ACC1,340618109550401,605035,N 34° 6' 19'',W 109° 55' 4.1'',7150,10/19/2017,68.6,10/24/2007,65.6,-3
LITTLE COLORADO RIVER PLATEAU BASIN,LITTLE COLORADO RIVER,A-08-23 09ACC2,340618109550402,605048,N 34° 6' 19.2'',W 109° 55' 4.1'',7150,10/19/2017,69.5,10/24/2007,66.2,-3.3
LITTLE COLORADO RIVER PLATEAU BASIN,LITTLE COLORADO RIVER,A-08-23 09DAA2,340609109544001,569560,N 34° 6' 10.1'',W 109° 54' 39.4'',7205,10/18/2017,352.3,10/24/2007,340,-12.3
LITTLE COLORADO RIVER PLATEAU BASIN,LITTLE COLORADO RIVER,A-08-23 10BAA,340638109541501,606182,N 34° 6' 37.2'',W 109° 54' 14.8'',7180,10/19/2017,106.3,10/24/2007,122,15.7
LITTLE COLORADO RIVER PLATEAU BASIN,LITTLE COLORADO RIVER,A-08-23 10BAD3,340630109541301,529522,N 34° 6' 30'',W 109° 54' 13'',7190,10/19/2017,159.9,10/25/2007,182.1,22.2
LITTLE COLORADO RIVER PLATEAU BASIN,LITTLE COLORADO RIVER,A-08-23 10DAA1,340614109534101,563506,N 34° 6' 13.5'',W 109° 53' 41.5'',7240,10/18/2017,93.9,10/24/2007,96,2.1
LITTLE COLORADO RIVER PLATEAU BASIN,LITTLE COLORADO RIVER,A-08-23 10DAA2,340611109533801,565161,N 34° 6' 11.6'',W 109° 53' 37.9'',7240,10/18/2017,107.6,10/24/2007,107.9,0.3
LITTLE COLORADO RIVER PLATEAU BASIN,LITTLE COLORADO RIVER,A-08-23 11ABC2,340630109530001,,N 34° 6' 29.9'',W 109° 53' 0.5'',7265,10/19/2017,99.8,10/25/2007,99.8,0
LITTLE COLORADO RIVER PLATEAU BASIN,LITTLE COLORADO RIVER,A-08-23 11ABD,340628109525301,,N 34° 6' 28.1'',W 109° 52' 52.9'',7280,10/19/2017,118.7,10/25/2007,114.9,-3.8
LITTLE COLORADO RIVER PLATEAU BASIN,LITTLE COLORADO RIVER,A-09-22 22AAC,340958109593201,617190,N 34° 9' 57.5'',W 109° 59' 30.7'',6720,10/17/2017,99.9,10/23/2007,104.9,5
LITTLE COLORADO RIVER PLATEAU BASIN,LITTLE COLORADO RIVER,A-09-22 22ADD,340948109592901,626078,N 34° 9' 48.3'',W 109° 59' 25.9'',6770,10/17/2017,140.8,10/25/2007,155.7,14.9
LITTLE COLORADO RIVER PLATEAU BASIN,LITTLE COLORADO RIVER,A-09-22 25CDC1,340828109575301,630191,N 34° 8' 29.6'',W 109° 57' 53.2'',6755,10/18/2017,118.6,10/18/2007,57.2,-61.4
LITTLE COLORADO RIVER PLATEAU BASIN,LITTLE COLORADO RIVER,A-09-22 25DDD2,340827109571701,,N 34° 8' 27.8'',W 109° 57' 17.8'',6825,4/18/2018,183.1,10/25/2007,166,-17.1
LITTLE COLORADO RIVER PLATEAU BASIN,LITTLE COLORADO RIVER,A-09-22 36CBC2,340752109581701,620708,N 34° 7' 52.1'',W 109° 58' 16.5'',6748,10/26/2017,29.4,10/24/2007,34.1,4.8
LITTLE COLORADO RIVER PLATEAU BASIN,LITTLE COLORADO RIVER,A-10-25 22BBD2,341516109412401,532224,N 34° 15' 15.7'',W 109° 41' 24.5'',6931,10/26/2017,273.8,10/24/2007,271.8,-2
LITTLE COLORADO RIVER PLATEAU BASIN,LITTLE COLORADO RIVER,A-11-19 14ABD,342123110173301,617074,N 34° 21' 22.3'',W 110° 17' 33.1'',6365,10/26/2017,421.5,10/24/2007,431.2,9.7
LITTLE COLORADO RIVER PLATEAU BASIN,LITTLE COLORADO RIVER,A-11-25 18DCA,342044109440001,806050,N 34° 20' 47.4'',W 109° 43' 54.5'',6422,10/24/2017,29.3,10/25/2007,27.5,-1.8
LITTLE COLORADO RIVER PLATEAU BASIN,LITTLE COLORADO RIVER,A-11-28 22BDD2,342024109220301,85863,N 34° 20' 18.53'',W 109° 22' 2.42'',6062,10/11/2017,116.5,10/23/2007,95.7,-20.8
LITTLE COLORADO RIVER PLATEAU BASIN,LITTLE COLORADO RIVER,A-11-29 20ABB,342033109174101,611373,N 34° 20' 33.4'',W 109° 17' 37.6'',6521,10/24/2017,645.4,10/23/2007,600.7,-44.8
LITTLE COLORADO RIVER PLATEAU BASIN,LITTLE COLORADO RIVER,A-12-26 18CBB,342623109382901,600014,N 34° 26' 22.9'',W 109° 38' 29'',6390,10/25/2017,554.5,10/25/2007,551.2,-3.3
LITTLE COLORADO RIVER PLATEAU BASIN,LITTLE COLORADO RIVER,A-13-21 24CBC,343009110043501,604441,N 34° 30' 9.5'',W 110° 4' 35.5'',5618,10/23/2017,96.6,10/24/2007,105.7,9.1
LITTLE COLORADO RIVER PLATEAU BASIN,LITTLE COLORADO RIVER,A-13-28 29BCD,343015109234801,,N 34° 30' 15.1'',W 109° 23' 47.7'',5790,10/24/2017,24,10/25/2007,23.4,-0.6
LITTLE COLORADO RIVER PLATEAU BASIN,LITTLE COLORADO RIVER,A-14-11 09ADC,343655111111201,637397,N 34° 36' 55.6'',W 111° 11' 13'',6905,10/30/2017,513,10/25/2007,510.6,-2.4
LITTLE COLORADO RIVER PLATEAU BASIN,LITTLE COLORADO RIVER,A-14-23 04CBA,343816109550401,200197,N 34° 38' 15.58'',W 109° 55' 4.06'',5493,10/11/2017,170.3,11/5/2007,173.4,3.1
LITTLE COLORADO RIVER PLATEAU BASIN,LITTLE COLORADO RIVER,A-14-26E18CBD2,343637109374901,,N 34° 36' 36.2'',W 109° 37' 52.4'',5433,10/24/2017,33.7,10/25/2007,38.2,4.6
LITTLE COLORADO RIVER PLATEAU BASIN,LITTLE COLORADO RIVER,A-15-12 15DDC,344058111033101,631365,N 34° 40' 58'',W 111° 3' 31.2'',6503,10/30/2017,664.6,10/25/2007,666.6,2
LITTLE COLORADO RIVER PLATEAU BASIN,LITTLE COLORADO RIVER,A-15-23 28DCC1,343950109544001,618874,N 34° 39' 47.4'',W 109° 54' 37.7'',5352,11/2/2017,34,10/23/2007,39.6,5.6
LITTLE COLORADO RIVER PLATEAU BASIN,LITTLE COLORADO RIVER,A-17-14 17ADD,345223110522301,613985,N 34° 52' 22.2'',W 110° 52' 23.9'',5540,10/30/2017,404,10/25/2007,404.4,0.4
LITTLE COLORADO RIVER PLATEAU BASIN,LITTLE COLORADO RIVER,A-17-21 10CBA,345310110062501,,N 34° 53' 12.36'',W 110° 6' 24.96'',5141,10/19/2017,57.4,10/23/2007,56.5,-0.9
LITTLE COLORADO RIVER PLATEAU BASIN,LITTLE COLORADO RIVER,A-17-23 35DDA,344929109514901,506605,N 34° 49' 28.7'',W 109° 51' 52'',5611,7/24/2018,308.7,7/21/2008,308.1,-0.6
LITTLE COLORADO RIVER PLATEAU BASIN,LITTLE COLORADO RIVER,A-18-14 13ABD3,345750110482801,,N 34° 57' 49.9'',W 110° 48' 28.2'',5158,10/30/2017,279.9,10/25/2007,285.5,5.6
LITTLE COLORADO RIVER PLATEAU BASIN,LITTLE COLORADO RIVER,A-18-23 07BAA,345901109564001,621425,N 34° 58' 55.5'',W 109° 56' 37.4'',5235,11/1/2017,30.1,10/23/2007,29.2,-0.9
LITTLE COLORADO RIVER PLATEAU BASIN,LITTLE COLORADO RIVER,A-19-16 06CDB1,350417110413301,85761,N 35° 4' 15.2'',W 110° 41' 40.9'',4830,10/30/2017,45.3,10/24/2007,43.7,-1.6
LITTLE COLORADO RIVER PLATEAU BASIN,LITTLE COLORADO RIVER,A-19-19 33CCB,345955110202501,521996,N 35° 0' 0.6'',W 110° 20' 19.6'',5150,11/1/2017,35.9,10/24/2007,35.3,-0.6
LITTLE COLORADO RIVER PLATEAU BASIN,LITTLE COLORADO RIVER,A-20-12H13CBB,350706111014701,613868,N 35° 7' 5.5'',W 111° 1' 46.6'',5349,10/18/2017,562.7,10/24/2007,563.8,1.1
LITTLE COLORADO RIVER PLATEAU BASIN,LITTLE COLORADO RIVER,A-21-09 17ACD,351213111274001,637392,N 35° 12' 14.11'',W 111° 27' 29.83'',6434,7/24/2018,1310.5,7/22/2008,1312.3,1.8
LITTLE COLORADO RIVER PLATEAU BASIN,LITTLE COLORADO RIVER,A-21-27 25BBD2,351149109260802,628733,N 35° 11' 48.6'',W 109° 26' 8.6'',5785,11/1/2017,63.2,10/23/2007,58.2,-5
LITTLE COLORADO RIVER PLATEAU BASIN,LITTLE COLORADO RIVER,A-22-06 23DBC3,351620111433201,644021,N 35° 16' 22.5'',W 111° 43' 34.4'',7332,7/24/2018,121.9,7/23/2008,118.3,-3.6
LITTLE COLORADO RIVER PLATEAU BASIN,LITTLE COLORADO RIVER,A-22-06 25BBC1,351556111430401,,N 35° 15' 56.9'',W 111° 43' 4.8'',7322,1/25/2018,183.5,2/12/2008,184,0.5
LITTLE COLORADO RIVER PLATEAU BASIN,LITTLE COLORADO RIVER,A-22-06 26BDB1,351551111434701,608396,N 35° 15' 51'',W 111° 43' 47.4'',7300,10/17/2017,66.9,2/12/2008,76.4,9.5
LITTLE COLORADO RIVER PLATEAU BASIN,LITTLE COLORADO RIVER,A-22-06 26DDC2,351520111431601,509491,N 35° 15' 21.3'',W 111° 43' 21.1'',7350,7/24/2018,125.4,7/23/2008,123.3,-2.1
LITTLE COLORADO RIVER PLATEAU BASIN,LITTLE COLORADO RIVER,A-22-06 27DCB2,351523111443801,647022,N 35° 15' 22.2'',W 111° 44' 38'',7318,1/25/2018,55.1,2/12/2008,52.9,-2.2
LOWER GILA BASIN,CHILDS VALLEY,C-11-06 24BDA1,322726112502001,600485,N 32° 27' 27.2'',W 112° 50' 20.3'',1420,10/31/2017,669.8,11/5/2007,675.8,6
LOWER GILA BASIN,WELLTON - MOHAWK,C-01-12 15CAC UNSURV,332022113285601,513721,N 33° 20' 21.7'',W 113° 28' 56.3'',1297,10/30/2017,323.1,11/5/2007,304.9,-18.2
LOWER GILA BASIN,WELLTON - MOHAWK,C-03-10 29BCC,330822113192101,614970,N 33° 8' 23.8'',W 113° 19' 22.6'',793,11/2/2017,422.4,11/6/2007,382.8,-39.6
LOWER GILA BASIN,WELLTON - MOHAWK,C-03-11 31DBB,330725113260201,804053,N 33° 7' 26.67'',W 113° 25' 56.91'',786,10/12/2017,400.5,11/1/2007,384.4,-16.2
LOWER GILA BASIN,WELLTON - MOHAWK,C-04-09 09ADA,330550113110701,614989,N 33° 5' 50.5'',W 113° 11' 7.1'',623,11/2/2017,222.9,11/6/2007,195.9,-27
LOWER GILA BASIN,WELLTON - MOHAWK,C-04-10 02BAA,330700113154701,614990,N 33° 7' 0.2'',W 113° 15' 46.5'',732,11/2/2017,338.9,11/6/2007,306.8,-32.1
LOWER GILA BASIN,WELLTON - MOHAWK,C-04-11 15BAB,330514113231001,618118,N 33° 5' 15.6'',W 113° 23' 15.3'',691,11/2/2017,310.2,11/6/2007,291,-19.2
LOWER GILA BASIN,WELLTON - MOHAWK,C-04-11 34BBB,330239113232801,615043,N 33° 2' 39.3'',W 113° 23' 28.5'',603,11/2/2017,218.5,11/6/2007,212.1,-6.4
LOWER GILA BASIN,WELLTON - MOHAWK,C-05-09 06BBB,330140113140901,633678,N 33° 1' 44.3'',W 113° 14' 11.3'',501,11/2/2017,52.3,11/6/2007,49.7,-2.6
LOWER GILA BASIN,WELLTON - MOHAWK,C-05-19 19BCB UNSURV,325841114155401,,N 32° 58' 48.1'',W 114° 15' 59.5'',835,11/1/2017,633,11/6/2007,635.1,2.1
LOWER GILA BASIN,WELLTON - MOHAWK,C-06-08 17BDD,325422113060801,804050,N 32° 54' 19.8'',W 113° 6' 4.9'',708,11/1/2017,230.2,11/7/2007,233.4,3.2
LOWER GILA BASIN,WELLTON - MOHAWK,C-06-11 14CDD,325356113214201,,N 32° 53' 57.3'',W 113° 21' 41.7'',463,11/1/2017,59.2,11/7/2007,58,-1.2
LOWER GILA BASIN,WELLTON - MOHAWK,C-06-14 28BAB,325300113423201,627175,N 32° 53' 0.5'',W 113° 42' 26.9'',408,11/2/2017,114,11/8/2007,108.5,-5.5
LOWER GILA BASIN,WELLTON - MOHAWK,C-06-15 26AAA,325300113455201,,N 32° 53' 1.2'',W 113° 45' 52'',410,11/2/2017,97.5,11/8/2007,106.1,8.6
LOWER GILA BASIN,WELLTON - MOHAWK,C-06-15 34DCC,325117113471701,,N 32° 51' 15.5'',W 113° 47' 20.5'',385,11/2/2017,81.2,11/8/2007,80,-1.2
LOWER GILA BASIN,WELLTON - MOHAWK,C-06-20 32ACA2UNSURV,325157114200700,808688,N 32° 51' 46.7'',W 114° 20' 7.4'',410,11/1/2017,238.9,11/7/2007,239.4,0.5
LOWER GILA BASIN,WELLTON - MOHAWK,C-07-10 36BCC,324628113145301,615112,N 32° 46' 27.8'',W 113° 14' 53.2'',623,11/21/2017,172.9,11/8/2007,167.8,-5.1
LOWER GILA BASIN,WELLTON - MOHAWK,C-07-12 23CDD,324750113275001,615125,N 32° 47' 47.7'',W 113° 27' 54.2'',524,11/1/2017,264.3,11/7/2007,266.7,2.4
LOWER GILA BASIN,WELLTON - MOHAWK,C-07-13 21AAA,324839113353201,803848,N 32° 48' 38.8'',W 113° 35' 31.6'',419,11/1/2017,97.4,11/7/2007,93.3,-4.1
LOWER GILA BASIN,WELLTON - MOHAWK,C-07-14 02AAD,325103113395001,809570,N 32° 51' 3.6'',W 113° 39' 44.6'',342,11/2/2017,24.6,11/8/2007,28.9,4.3
LOWER GILA BASIN,WELLTON - MOHAWK,C-07-15 16AAA,324929113475501,,N 32° 49' 29.2'',W 113° 47' 55.1'',335,11/2/2017,32.3,11/8/2007,31.3,-1
LOWER GILA BASIN,WELLTON - MOHAWK,C-08-15 09DBB,324440113482601,513657,N 32° 44' 41.8'',W 113° 48' 23.5'',379,11/1/2017,108,11/7/2007,105.6,-2.4
LOWER GILA BASIN,WELLTON - MOHAWK,C-09-19 04DAA,324014114123601,609429,N 32° 40' 14.4'',W 114° 12' 35.1'',208,11/1/2017,14.1,11/7/2007,12.7,-1.4
LOWER SAN PEDRO BASIN,CAMP GRANT WASH,D-08-14 09AAD,324525110534701,615540,N 32° 45' 24.8'',W 110° 53' 46.6'',3965,11/14/2017,75.8,11/13/2007,70.2,-5.6
LOWER SAN PEDRO BASIN,MAMMOTH,D-05-15 26AAD,325823110463301,612035,N 32° 58' 23'',W 110° 46' 32.9'',1925,11/13/2017,30.3,11/12/2007,22.8,-7.5
LOWER SAN PEDRO BASIN,MAMMOTH,D-06-16 08CBB1,325513110441001,,N 32° 55' 26.7'',W 110° 44' 26.2'',2025,5/10/2018,31.3,11/12/2007,28.4,-2.9
LOWER SAN PEDRO BASIN,MAMMOTH,D-07-16 22ADD,324840110412001,610320,N 32° 48' 40.8'',W 110° 41' 19.9'',2206,11/14/2017,19.6,11/12/2007,15.9,-3.7
LOWER SAN PEDRO BASIN,MAMMOTH,D-08-16 25DCD,324208110393301,,N 32° 42' 11'',W 110° 39' 32.4'',2910,5/10/2018,483.8,11/12/2007,496.7,12.9
LOWER SAN PEDRO BASIN,MAMMOTH,D-08-17 15DAA1,324418110350001,,N 32° 44' 14.2'',W 110° 35' 10.1'',2978,11/14/2017,293,11/13/2007,295.8,2.8
LOWER SAN PEDRO BASIN,MAMMOTH,D-09-15 35AAD,323644110461201,649302,N 32° 36' 44.8'',W 110° 46' 24.3'',4480,11/14/2017,44.6,11/13/2007,41.5,-3.1
LOWER SAN PEDRO BASIN,MAMMOTH,D-10-17 15BBB,323413110360401,629399,N 32° 34' 14.8'',W 110° 36' 4.2'',3268,11/22/2017,239.5,11/13/2007,238.9,-0.6
LOWER SAN PEDRO BASIN,MAMMOTH,D-12-19 19BBC,322253110270001,613528,N 32° 22' 52.3'',W 110° 26' 56.1'',2950,11/15/2017,69.7,11/14/2007,73.9,4.2
LOWER SAN PEDRO BASIN,MAMMOTH,D-13-18 02BDD,322003110283701,,N 32° 20' 0.3'',W 110° 28' 34.59'',3240,11/15/2017,130.5,11/14/2007,121.1,-9.4
LOWER SAN PEDRO BASIN,MAMMOTH,D-14-21 19CAD,321157110143001,615955,N 32° 11' 56.7'',W 110° 14' 33.3'',4210,11/15/2017,83.8,11/14/2007,106.3,22.5
LOWER SAN PEDRO BASIN,MAMMOTH,D-15-20 09AAB2,320901110175301,607752,N 32° 9' 2.74'',W 110° 17' 53.34'',3307,1/31/2018,33.1,2/28/2008,31.6,-1.6
LOWER SAN PEDRO BASIN,MAMMOTH,D-15-20 10CAB2,320836110172301,808718,N 32° 8' 37'',W 110° 17' 24'',3319,5/10/2018,42.8,11/14/2007,41.1,-1.7
MCMULLEN VALLEY BASIN,MCMULLEN VALLEY,B-05-12 05AAD1,334845113312201,614500,N 33° 48' 31.4'',W 113° 31' 22.1'',1907,10/26/2017,418.5,11/6/2007,355.2,-63.3
MCMULLEN VALLEY BASIN,MCMULLEN VALLEY,B-05-12 32ADB,334408113313401,,N 33° 44' 7.1'',W 113° 31' 32.5'',1697,10/25/2017,128.4,11/5/2007,150,21.6
MCMULLEN VALLEY BASIN,MCMULLEN VALLEY,B-05-13 02DBB,334818113350001,,N 33° 48' 17.72'',W 113° 34' 56.6'',1861,1/31/2018,25.8,2/12/2008,19.4,-6.4
MCMULLEN VALLEY BASIN,MCMULLEN VALLEY,B-05-13 12DAB1,334729113334201,,N 33° 47' 25.01'',W 113° 33' 39.31'',1828,10/11/2017,299.6,11/12/2007,344.2,44.6
MCMULLEN VALLEY BASIN,MCMULLEN VALLEY,B-05-13 19BBD2,334557113393201,,N 33° 45' 54.5'',W 113° 39' 36.8'',1955,10/25/2017,392.7,11/5/2007,375.5,-17.2
MCMULLEN VALLEY BASIN,MCMULLEN VALLEY,B-05-13 28ACC,334452113370401,607056,N 33° 44' 50.1'',W 113° 37' 2.4'',1918,10/25/2017,323.5,11/5/2007,307.3,-16.2
MCMULLEN VALLEY BASIN,MCMULLEN VALLEY,B-06-11 05ADD,335334113250701,804122,N 33° 53' 32.07'',W 113° 25' 8.41'',1991,10/25/2017,249.9,11/2/2007,242.6,-7.3
MCMULLEN VALLEY BASIN,MCMULLEN VALLEY,B-06-12 19DBB,335053113224001,,N 33° 50' 53.5'',W 113° 32' 49.1'',1939,10/26/2017,34.3,11/5/2007,48.4,14.1
MCMULLEN VALLEY BASIN,MCMULLEN VALLEY,B-06-13 28DBD2,334955113365201,634103,N 33° 49' 55.1'',W 113° 36' 52.8'',2009,10/25/2017,621.2,11/5/2007,578.2,-43
MCMULLEN VALLEY BASIN,MCMULLEN VALLEY,B-07-08 15BAA,335727113045101,807721,N 33° 57' 26.2'',W 113° 4' 49.5'',2257,10/23/2017,636.9,11/7/2007,624.7,-12.2
MCMULLEN VALLEY BASIN,MCMULLEN VALLEY,B-07-08 20DDD,335545113062501,500248,N 33° 55' 43.1'',W 113° 6' 23.9'',2224,10/23/2017,688.1,11/7/2007,666.8,-21.3
MCMULLEN VALLEY BASIN,MCMULLEN VALLEY,B-07-09 33ABB,335449113120601,612679,N 33° 54' 49.7'',W 113° 12' 6'',2235,10/23/2017,646.1,11/7/2007,638.4,-7.7
MCMULLEN VALLEY BASIN,MCMULLEN VALLEY,B-07-10 19AAA,335633113195701,604150,N 33° 56' 34.3'',W 113° 19' 56.8'',2056,10/24/2017,382.6,11/7/2007,360.2,-22.4
MCMULLEN VALLEY BASIN,MCMULLEN VALLEY,B-07-10 33DDA2,335407113175201,546173,N 33° 54' 5.6'',W 113° 17' 51'',2205,10/23/2017,547.1,11/7/2007,537.3,-9.8
MCMULLEN VALLEY BASIN,MCMULLEN VALLEY,B-07-11 08DAD2,335741113251401,506602,N 33° 57' 41'',W 113° 25' 13.7'',2175,10/24/2017,540.6,11/6/2007,518,-22.6
MCMULLEN VALLEY BASIN,MCMULLEN VALLEY,B-07-11 27ABC,335535113232701,801549,N 33° 55' 32.7'',W 113° 23' 28'',2028,10/24/2017,267.4,11/6/2007,254.8,-12.6
MCMULLEN VALLEY BASIN,MCMULLEN VALLEY,B-08-09 26CCD,340005113101801,640729,N 34° 0' 3.4'',W 113° 10' 17.6'',2191,10/25/2017,574.2,11/7/2007,556.4,-17.8
MCMULLEN VALLEY BASIN,MCMULLEN VALLEY,B-08-10 36BBB,340003113154501,614567,N 34° 0' 3.3'',W 113° 15' 44.5'',2198,10/25/2017,557.7,11/7/2007,547.5,-10.2
MEADVIEW BASIN,MEADVIEW,B-30-16 07ADC,355959114021901,637021,N 36° 0' 16'',W 114° 2' 10'',2621,10/24/2017,124.6,12/5/2007,133.1,8.5
MEADVIEW BASIN,MEADVIEW,B-30-17 14DCC,355855114043501,610730,N 35° 58' 55.2'',W 114° 4' 33.92'',3187,10/25/2017,427.4,11/6/2007,415.5,-11.9
MORENCI BASIN,MORENCI,A-05-31 16DBC,334930109044701,,N 33° 49' 30.6'',W 109° 4' 47.2'',7936,10/25/2017,40.4,10/23/2007,41.5,1.1
MORENCI BASIN,MORENCI,A-05-31 17CAA1,334943109055301,519013,N 33° 49' 36.2'',W 109° 5' 53.4'',7907,10/25/2017,7.1,10/23/2007,16.1,9
MORENCI BASIN,MORENCI,D-05-30 17ABA,330016109163701,621098,N 33° 0' 17.1'',W 109° 16' 36.2'',3890,11/14/2017,515.2,11/13/2007,503.3,-11.9
PARIA BASIN,PARIA,A-41-08 14BCA,365723111302801,637389,N 36° 57' 22.8'',W 111° 30' 26.5'',4112,10/23/2017,514.7,10/25/2007,517.8,3.1
PARKER BASIN,CIBOLA VALLEY,B-03-21 08ABD,333718114264701,628121,N 33° 37' 18.5'',W 114° 26' 44.8'',558,11/1/2017,314.3,11/6/2007,319.2,4.9
PARKER BASIN,COLORADO RIVER INDIAN RESERVATION,B-09-19 07BBB,340836114165701,601138,N 34° 8' 37'',W 114° 17' 1'',420,10/24/2017,78.1,11/13/2007,76.5,-1.6
PARKER BASIN,LA POSA PLAINS,B-02-18 09DDC,333125114065901,,N 33° 31' 21.6'',W 114° 6' 57.2'',1495,11/1/2017,62.2,11/6/2007,65.1,2.9
PARKER BASIN,LA POSA PLAINS,B-03-19 29BAB,333445114144601,607066,N 33° 34' 46.7'',W 114° 14' 45.2'',1008,11/1/2017,143.5,11/6/2007,138.3,-5.2
PEACH SPRINGS BASIN,PEACH SPRINGS,B-24-12 09AAD,352904113333401,607888,N 35° 29' 4'',W 113° 33' 34'',4302,10/23/2017,220.7,10/22/2007,222.3,1.6
PEACH SPRINGS BASIN,PEACH SPRINGS,B-24-12 17CBC,352740113355501,609483,N 35° 27' 47.09'',W 113° 35' 37.59'',4255,10/23/2017,146.5,10/22/2007,146.8,0.3
PHOENIX AMA,CAREFREE,A-05-05 05CAA,334822111515401,87599,N 33° 48' 23.47'',W 111° 51' 52.03'',2670,2/8/2018,300.6,2/13/2008,374.9,74.2
PHOENIX AMA,CAREFREE,A-06-04 21DAC,335052111564701,,N 33° 50' 51.79'',W 111° 56' 47.29'',2180,1/9/2018,112.5,12/12/2007,113.3,0.8
PHOENIX AMA,CAREFREE,A-06-04 23BCA,335108111551901,636832,N 33° 51' 8.6'',W 111° 55' 19.9'',2405,1/17/2018,173.9,12/12/2007,153.8,-20.1
PHOENIX AMA,CAREFREE,A-06-05 31CCC2,334850111532401,604782,N 33° 48' 50.4'',W 111° 53' 23.9'',2558,1/19/2018,201.2,12/12/2007,305.8,104.6
PHOENIX AMA,EAST SALT RIVER,A-01-05 02DDC1,332711111482601,607670,N 33° 27' 5.92'',W 111° 48' 27.26'',1260,2/7/2018,140.5,2/12/2008,134.1,-6.5
PHOENIX AMA,EAST SALT RIVER,A-01-05 29DDA,332346111512801,,N 33° 23' 47.7'',W 111° 51' 23.9'',1214,2/7/2018,103.5,2/12/2008,110.9,7.4
PHOENIX AMA,EAST SALT RIVER,A-01-05 30BDD,332359111525701,607741,N 33° 24' 1.5'',W 111° 53' 3'',1199,11/2/2017,94,1/8/2008,100.1,6.1
PHOENIX AMA,EAST SALT RIVER,A-01-06 03ADA,332746111430601,629610,N 33° 27' 45.4'',W 111° 43' 5.4'',1400,5/11/2018,298.2,2/25/2008,306.3,8.1
PHOENIX AMA,EAST SALT RIVER,A-01-06 15ACD,332549111432601,500994,N 33° 25' 49.17'',W 111° 43' 26.2'',1357,2/7/2018,261.1,2/12/2008,280.5,19.5
PHOENIX AMA,EAST SALT RIVER,A-01-06 36CBB2,332309111420501,505014,N 33° 23' 9.4'',W 111° 42' 2.5'',1338,4/24/2018,238.1,12/27/2007,275.8,37.7
PHOENIX AMA,EAST SALT RIVER,A-01-07 18ACC,332547111402701,500714,N 33° 25' 48.8'',W 111° 40' 28.7'',1479,1/11/2018,385,12/10/2007,409.6,24.6
PHOENIX AMA,EAST SALT RIVER,A-01-07 23ACA,332507111361001,613969,N 33° 25' 6.8'',W 111° 36' 10.6'',1605,1/3/2018,613.1,1/2/2008,593.1,-20
PHOENIX AMA,EAST SALT RIVER,A-01-07 33CCC,332247111385601,505767,N 33° 22' 46.2'',W 111° 38' 56.1'',1420,5/1/2018,343.4,12/11/2007,369.9,26.5
PHOENIX AMA,EAST SALT RIVER,A-01-07 36DAA2 PZ1,332308111345001,,N 33° 23' 7.6'',W 111° 34' 54.1'',1564,10/30/2017,559.2,1/16/2008,551.3,-7.9
PHOENIX AMA,EAST SALT RIVER,A-01-07 36DAA2 PZ2,332308111345002,,N 33° 23' 7.6'',W 111° 34' 54.1'',1564,10/30/2017,568.1,1/16/2008,554.1,-14
PHOENIX AMA,EAST SALT RIVER,A-01-07 36DAA2 PZ3,332308111345003,,N 33° 23' 7.6'',W 111° 34' 54.1'',1564,10/30/2017,518.4,1/16/2008,514.1,-4.3
PHOENIX AMA,EAST SALT RIVER,A-01-08 21ACB,332506111321101,,N 33° 25' 6.3'',W 111° 32' 11.39'',1760,12/8/2017,421,1/2/2008,428.4,7.4
PHOENIX AMA,EAST SALT RIVER,A-01-08 32BBA,332332111333401,800843,N 33° 23' 32.8'',W 111° 33' 35.4'',1632,1/3/2018,606.9,1/2/2008,607.9,1
PHOENIX AMA,EAST SALT RIVER,A-02-04 01ACC,333248111535801,626816,N 33° 32' 49.77'',W 111° 53' 57.18'',1297,12/14/2017,182.1,11/29/2007,218,35.9
PHOENIX AMA,EAST SALT RIVER,A-02-04 11DCC2,333127111544601,617843,N 33° 31' 26.8'',W 111° 54' 52.3'',1275,11/1/2017,321.9,1/7/2008,321.5,-0.4
PHOENIX AMA,EAST SALT RIVER,A-02-04 22BDD,333009111560401,,N 33° 30' 8.1'',W 111° 56' 2.9'',1290,12/5/2017,161,12/10/2007,171.6,10.6
PHOENIX AMA,EAST SALT RIVER,A-02-04 25CDD,332855111535901,626540,N 33° 28' 55.51'',W 111° 53' 58.42'',1234,12/14/2017,101.9,11/13/2007,113.2,11.4
PHOENIX AMA,EAST SALT RIVER,A-02-06 33BAB1,332837111445901,620482,N 33° 28' 44.6'',W 111° 44' 45.8'',1295,4/23/2018,211.3,12/10/2007,178.2,-33.1
PHOENIX AMA,EAST SALT RIVER,A-03-04 11CBA,333705111552201,626838,N 33° 37' 5.2'',W 111° 55' 21.24'',1449,2/8/2018,267.3,2/11/2008,264,-3.3
