BASIN,SUB-BASIN,CADASTRAL,GWSI SITE ID,REG 55 No.,LATITUDE (NAD27),LONGITUDE (NAD27),SITE ELEVATION,WL DATE 2018,WL 2018,WL DATE 1998,WL 1998,WL CHANGE
PHOENIX AMA,EAST SALT RIVER,A-06-03 16BBB,335216000000000,506979,N 33° 52' 16.89'',W 112° 3' 45.79'',2010,12/21/2017,271.4,10/27/1997,91.2,-180.2
PHOENIX AMA,EAST SALT RIVER,A-06-03 23CDD,335037000000000,802235,N 33° 50' 35.2'',W 112° 1' 23.3'',1982,12/21/2017,135.8,10/30/1997,116.7,-19.1
PHOENIX AMA,EAST SALT RIVER,A-06-03 34BBC,334930000000000,552697,N 33° 49' 31.5'',W 112° 2' 46.2'',1880,12/21/2017,647.9,10/31/1997,564.6,-83.3
PHOENIX AMA,EAST SALT RIVER,D-01-03 36DCD1,331727000000000,,N 33° 17' 26.29'',W 112° 0' 7.5'',1167,1/4/2018,91.5,12/2/1997,65.8,-25.7
PHOENIX AMA,EAST SALT RIVER,D-01-03 36DDD2,331726000000000,602186,N 33° 17' 27.5'',W 111° 59' 48.2'',1167,12/28/2017,99.6,11/20/1997,111.4,11.8
PHOENIX AMA,EAST SALT RIVER,D-01-04 01BCC,332216000000000,514694,N 33° 22' 16.7'',W 111° 54' 34.5'',1188,1/16/2018,99.9,10/20/1997,115.5,15.6
PHOENIX AMA,EAST SALT RIVER,D-01-04 03BBB2,332240000000000,617852,N 33° 22' 40.3'',W 111° 56' 38.4'',1182,11/2/2017,89.5,12/2/1997,101.4,11.9
PHOENIX AMA,EAST SALT RIVER,D-01-04 03BBD,332229000000000,,N 33° 22' 29.39'',W 111° 56' 31.89'',1189,1/3/2018,62.7,11/12/1997,58,-4.7
PHOENIX AMA,EAST SALT RIVER,D-01-04 08ACC1,332123000000000,517597,N 33° 21' 23.2'',W 111° 58' 13.6'',1275,1/4/2018,195.5,11/19/1997,215.8,20.3
PHOENIX AMA,EAST SALT RIVER,D-01-04 08ACC2,332122000000000,519959,N 33° 21' 22.8'',W 111° 58' 13.8'',1275,1/4/2018,195.5,11/19/1997,215.5,20
PHOENIX AMA,EAST SALT RIVER,D-01-04 08ACC3,332124000000000,519960,N 33° 21' 23.4'',W 111° 58' 13.1'',1275,1/4/2018,194.8,11/19/1997,215,20.2
PHOENIX AMA,EAST SALT RIVER,D-01-04 10DAB,332122000000000,628163,N 33° 21' 23'',W 111° 55' 55.7'',1190,1/2/2018,103.3,10/20/1997,95.3,-8
PHOENIX AMA,EAST SALT RIVER,D-01-04 11CAA,332123000000000,808127,N 33° 21' 23'',W 111° 55' 9.4'',1184,1/16/2018,79.7,11/12/1997,97.5,17.8
PHOENIX AMA,EAST SALT RIVER,D-01-04 12ACC,332125000000000,617861,N 33° 21' 24.6'',W 111° 54' 6.5'',1188,12/28/2017,110.3,12/2/1997,114.9,4.6
PHOENIX AMA,EAST SALT RIVER,D-01-04 17ACD,332031000000000,605390,N 33° 20' 31.7'',W 111° 58' 8.3'',1240,12/29/2017,165.6,11/12/1997,186,20.4
PHOENIX AMA,EAST SALT RIVER,D-01-04 25CCC1,331819000000000,,N 33° 18' 19.9'',W 111° 54' 36.8'',1180,12/29/2017,80.7,12/16/1997,85,4.3
PHOENIX AMA,EAST SALT RIVER,D-01-04 27DAA2,331844000000000,506732,N 33° 18' 44.6'',W 111° 55' 42.7'',1170,4/10/2018,105.6,4/9/1998,111.1,5.5
PHOENIX AMA,EAST SALT RIVER,D-01-04 29DBB,331844000000000,626841,N 33° 18' 44.79'',W 111° 58' 15.19'',1198,12/28/2017,113.5,11/13/1997,122,8.5
PHOENIX AMA,EAST SALT RIVER,D-01-04 35AAA3,331818000000000,,N 33° 18' 18.5'',W 111° 54' 38.4'',1180,12/29/2017,81.2,11/18/1997,84.8,3.6
PHOENIX AMA,EAST SALT RIVER,D-01-05 06ADA2,332224000000000,508798,N 33° 22' 25.7'',W 111° 52' 41.2'',1200,5/1/2018,141.7,12/9/1997,164.9,23.2
PHOENIX AMA,EAST SALT RIVER,D-01-05 10ADD,332127000000000,624351,N 33° 21' 25.6'',W 111° 49' 26.1'',1212,12/15/2017,102.3,1/8/1998,110.9,8.6
PHOENIX AMA,EAST SALT RIVER,D-01-05 14AAB,332058000000000,634676,N 33° 20' 57.4'',W 111° 48' 38.3'',1224,12/15/2017,149.8,1/8/1998,148,-1.8
PHOENIX AMA,EAST SALT RIVER,D-01-05 15CDD2,332008000000000,617083,N 33° 20' 7.13'',W 111° 49' 56.92'',1218,11/30/2017,139.7,11/24/1997,160.5,20.8
PHOENIX AMA,EAST SALT RIVER,D-01-05 35ADC,331800000000000,618622,N 33° 17' 57.17'',W 111° 48' 31.15'',1232,11/3/2017,118.1,12/10/1997,125.9,7.8
PHOENIX AMA,EAST SALT RIVER,D-01-06 01BAA,332244000000000,620507,N 33° 22' 44.2'',W 111° 41' 46.8'',1338,4/24/2018,249.8,11/26/1997,336.8,87
PHOENIX AMA,EAST SALT RIVER,D-01-06 11CDD2,332102000000000,620513,N 33° 21' 2'',W 111° 42' 44.5'',1295,4/24/2018,194.4,12/15/1997,252.1,57.7
PHOENIX AMA,EAST SALT RIVER,D-01-06 12BBB,332153000000000,620511,N 33° 21' 53.1'',W 111° 42' 13.5'',1314,4/25/2018,214.1,12/5/1997,284.6,70.5
PHOENIX AMA,EAST SALT RIVER,D-01-06 24CCC2,331918000000000,620517,N 33° 19' 17.9'',W 111° 42' 11.2'',1312,4/1/2018,182,12/5/1997,219.7,37.7
PHOENIX AMA,EAST SALT RIVER,D-01-07 18BAB2,332059000000000,620514,N 33° 21' 0.5'',W 111° 40' 54.6'',1328,4/24/2018,244.4,12/11/1997,313.1,68.7
PHOENIX AMA,EAST SALT RIVER,D-01-07 19CCD,331919000000000,620518,N 33° 19' 19'',W 111° 40' 58.2'',1326,4/24/2018,165.5,12/11/1997,215.4,49.9
PHOENIX AMA,EAST SALT RIVER,D-01-07 25ADD,331850000000000,803495,N 33° 18' 48.4'',W 111° 34' 59.9'',1458,12/21/2017,295.1,12/4/1997,330.7,35.6
PHOENIX AMA,EAST SALT RIVER,D-01-07 30CBC,331846000000000,620519,N 33° 18' 41.9'',W 111° 41' 9'',1325,4/25/2018,211.8,12/11/1997,288.5,76.7
PHOENIX AMA,EAST SALT RIVER,D-01-08 21ADB PZ2,331953000000000,,N 33° 19' 52.9'',W 111° 31' 51.3'',1565,10/30/2017,336.2,12/15/1997,327.5,-8.7
PHOENIX AMA,EAST SALT RIVER,D-01-08 30DAA PZ1,331848000000000,615222,N 33° 18' 51.1'',W 111° 33' 49.1'',1489,12/15/2017,307,12/2/1997,373.1,66.1
PHOENIX AMA,EAST SALT RIVER,D-01-08 30DAA PZ2,331848000000000,615222,N 33° 18' 51.1'',W 111° 33' 49.1'',1489,12/15/2017,306.9,12/2/1997,323.6,16.7
PHOENIX AMA,EAST SALT RIVER,D-01-10 35CBA1,331800000000000,,N 33° 18' 0.1'',W 111° 17' 58.6'',2035,12/13/2017,64.2,12/10/1997,67.5,3.3
PHOENIX AMA,EAST SALT RIVER,D-01-10 35DBA,331803000000000,628140,N 33° 18' 3.1'',W 111° 17' 27.1'',2040,12/13/2017,47.8,12/10/1997,52.8,5
PHOENIX AMA,EAST SALT RIVER,D-01-11 33CBB,331755000000000,632789,N 33° 17' 55'',W 111° 14' 53.5'',2120,12/5/2017,21.2,12/15/1997,22.9,1.7
PHOENIX AMA,EAST SALT RIVER,D-01-11 34BCB UNSURV,331810000000000,600936,N 33° 18' 9.6'',W 111° 13' 45.7'',2180,12/5/2017,15.6,12/15/1997,18.1,2.5
PHOENIX AMA,EAST SALT RIVER,D-01-11 35DCA2,331745000000000,,N 33° 17' 45.6'',W 111° 12' 6.7'',2275,12/5/2017,35.3,12/15/1997,40.4,5.1
PHOENIX AMA,EAST SALT RIVER,D-02-03 01CCD,331643000000000,,N 33° 16' 42.79'',W 112° 0' 29.89'',1140,1/4/2018,69.4,3/4/1998,67.9,-1.5
PHOENIX AMA,EAST SALT RIVER,D-02-03 02DAA,331701000000000,,N 33° 17' 0.8'',W 112° 0' 49.09'',1154,1/4/2018,79.6,3/4/1998,88.4,8.8
PHOENIX AMA,EAST SALT RIVER,D-02-03 25ADD,331339000000000,,N 33° 13' 35.1'',W 111° 59' 41.9'',1134,12/20/2017,65.8,12/9/1997,56.5,-9.3
PHOENIX AMA,EAST SALT RIVER,D-02-04 01AAA2,331731000000000,625190,N 33° 17' 28.9'',W 111° 53' 35.2'',1183,12/22/2017,82.2,11/19/1997,83.9,1.7
PHOENIX AMA,EAST SALT RIVER,D-02-04 24DAA,331422000000000,,N 33° 14' 21.79'',W 111° 53' 33.7'',1183,12/19/2017,83.7,11/6/1997,81.2,-2.5
PHOENIX AMA,EAST SALT RIVER,D-02-04 25DDD,331310000000000,,N 33° 13' 9.6'',W 111° 53' 33.59'',1181,12/19/2017,80,11/6/1997,70.7,-9.3
PHOENIX AMA,EAST SALT RIVER,D-02-04 30CAB,331333000000000,,N 33° 13' 33.29'',W 111° 59' 25.79'',1136,12/20/2017,72.5,3/2/1998,59.3,-13.2
PHOENIX AMA,EAST SALT RIVER,D-02-06 06ADA,331713000000000,620524,N 33° 17' 13.9'',W 111° 46' 20.4'',1264,4/25/2018,157.3,12/18/1997,157.9,0.6
PHOENIX AMA,EAST SALT RIVER,D-02-06 06DAD,331652000000000,501833,N 33° 16' 52.7'',W 111° 46' 26.1'',1269,4/25/2018,158.7,12/12/1997,169.7,11
PHOENIX AMA,EAST SALT RIVER,D-02-06 29CBA,331330000000000,547997,N 33° 13' 28.7'',W 111° 46' 4.09'',1272,4/12/2018,141.2,11/6/1997,146,4.8
PHOENIX AMA,EAST SALT RIVER,D-02-07 11CDA,331553000000000,625013,N 33° 15' 53.2'',W 111° 36' 30.1'',1432,12/21/2017,214.8,12/3/1997,305.9,91.1
PHOENIX AMA,EAST SALT RIVER,D-02-07 11CDD2,331548000000000,625014,N 33° 15' 48.7'',W 111° 36' 30.2'',1432,12/21/2017,253.3,12/3/1997,302.6,49.3
PHOENIX AMA,EAST SALT RIVER,D-02-07 12DDD,331548000000000,607979,N 33° 15' 47.3'',W 111° 34' 57.6'',1457,12/21/2017,223.8,12/4/1997,294.3,70.5
PHOENIX AMA,EAST SALT RIVER,D-02-07 13DDD,331500000000000,625029,N 33° 14' 59.7'',W 111° 34' 57.1'',1462,1/4/2018,244.6,11/13/1997,329.6,85
PHOENIX AMA,EAST SALT RIVER,D-02-07 25DDD3,331313000000000,612290,N 33° 13' 12.5'',W 111° 35' 3.3'',1464,1/8/2018,281.9,11/13/1997,350.4,68.5
PHOENIX AMA,EAST SALT RIVER,D-02-07 26BDD2,331343000000000,,N 33° 13' 42.7'',W 111° 36' 29.1'',1434,1/4/2018,229.2,11/13/1997,313.6,84.4
PHOENIX AMA,EAST SALT RIVER,D-02-07 27DAA,331332000000000,,N 33° 13' 31.3'',W 111° 37' 0.5'',1427,1/4/2018,284.3,11/13/1997,325,40.7
PHOENIX AMA,EAST SALT RIVER,D-02-07 27DDA,331324000000000,615228,N 33° 13' 23.8'',W 111° 37' 0.5'',1427,1/4/2018,265.8,11/13/1997,321.7,55.9
PHOENIX AMA,EAST SALT RIVER,D-02-07 31DCA,331229000000000,,N 33° 12' 29.2'',W 111° 40' 23.1'',1438,1/3/2018,323.7,1/8/1998,418.2,94.5
PHOENIX AMA,EAST SALT RIVER,D-02-08 02CBB PZ1,331703000000000,,N 33° 17' 6.7'',W 111° 30' 37.6'',1569,10/30/2017,408.8,12/15/1997,435.8,27
PHOENIX AMA,EAST SALT RIVER,D-02-08 02CBB PZ2,331703000000000,,N 33° 17' 6.7'',W 111° 30' 37.6'',1569,10/30/2017,404.7,12/15/1997,443.3,38.6
PHOENIX AMA,EAST SALT RIVER,D-02-08 02CBB PZ3,331703000000000,,N 33° 17' 6.7'',W 111° 30' 37.6'',1569,10/30/2017,390.2,12/15/1997,416.1,25.9
PHOENIX AMA,EAST SALT RIVER,D-02-08 33DAA,331245000000000,608535,N 33° 12' 44.8'',W 111° 31' 42.2'',1524,12/12/2017,323.4,11/18/1997,399.2,75.8
PHOENIX AMA,EAST SALT RIVER,D-02-08E07DDD,331550000000000,619742,N 33° 15' 49.5'',W 111° 33' 46.7'',1480,12/21/2017,235.8,12/2/1997,321.5,85.7
PHOENIX AMA,EAST SALT RIVER,D-02-08E18DDD,331458000000000,630354,N 33° 14' 57.2'',W 111° 33' 46.2'',1488,1/4/2018,252,11/17/1997,345.6,93.6
PHOENIX AMA,EAST SALT RIVER,D-02-09 01ABB,331734000000000,615234,N 33° 17' 34.6'',W 111° 22' 49.5'',1835,12/13/2017,628.3,12/10/1997,654.8,26.5
PHOENIX AMA,EAST SALT RIVER,D-02-09 36DBD,331236000000000,615235,N 33° 12' 40.5'',W 111° 22' 33.5'',1750,1/10/2018,531.9,12/15/1997,577.5,45.6
PHOENIX AMA,EAST SALT RIVER,D-02-10 21ADB,331440000000000,615236,N 33° 14' 39.6'',W 111° 19' 22.9'',1903,12/5/2017,566,10/21/1997,552.3,-13.7
PHOENIX AMA,EAST SALT RIVER,D-02-11 01CDC2,331645000000000,627524,N 33° 16' 44.2'',W 111° 10' 31.2'',2355,12/5/2017,38.2,12/16/1997,35.2,-3
PHOENIX AMA,EAST SALT RIVER,D-02-11 11DAB,331616000000000,600808,N 33° 16' 16'',W 111° 11' 0.6'',2405,12/5/2017,5.6,12/15/1997,2.8,-2.8
PHOENIX AMA,EAST SALT RIVER,D-03-04 34CBB,330728000000000,,N 33° 7' 29.2'',W 111° 56' 32.4'',1175,12/19/2017,72.1,11/5/1997,64.4,-7.7
PHOENIX AMA,EAST SALT RIVER,D-03-05 31ABB2,330752000000000,,N 33° 7' 51.6'',W 111° 52' 59.6'',1189,12/19/2017,63.1,11/5/1997,45.1,-18
PHOENIX AMA,EAST SALT RIVER,D-03-07 02BDA,331201000000000,621464,N 33° 12' 0.5'',W 111° 36' 33.8'',1483,1/9/2018,289.1,11/13/1997,333.3,44.2
PHOENIX AMA,EAST SALT RIVER,D-03-08 08DDD,331037000000000,615279,N 33° 10' 36.3'',W 111° 32' 43.4'',1491,1/8/2018,295.9,11/20/1997,376.8,80.9
PHOENIX AMA,EAST SALT RIVER,D-03-08 10ABB,331127000000000,603378,N 33° 11' 26.7'',W 111° 31' 7.2'',1531,12/11/2017,321.1,11/18/1997,401.1,80
PHOENIX AMA,EAST SALT RIVER,D-03-08 11AAA,331127000000000,627095,N 33° 11' 23.4'',W 111° 29' 34'',1561,12/15/2017,353.7,11/26/1997,417.9,64.2
PHOENIX AMA,EAST SALT RIVER,D-03-08 13ABB,331033000000000,603387,N 33° 10' 35.4'',W 111° 28' 58.5'',1564,12/15/2017,345.3,11/26/1997,417,71.7
PHOENIX AMA,EAST SALT RIVER,D-03-08 14AAA,331033000000000,615280,N 33° 10' 35.1'',W 111° 29' 31'',1552,12/15/2017,333.2,11/26/1997,409,75.8
PHOENIX AMA,EAST SALT RIVER,D-03-08 24AAA,330942000000000,633857,N 33° 9' 42.4'',W 111° 28' 25.4'',1562,12/15/2017,344.7,11/26/1997,411.6,66.9
PHOENIX AMA,EAST SALT RIVER,D-03-08 26AAA,330846000000000,615294,N 33° 8' 45.8'',W 111° 29' 27.8'',1537,12/11/2017,314.8,11/26/1997,384.9,70.1
PHOENIX AMA,EAST SALT RIVER,D-03-09 09DCD PZ1,331042000000000,,N 33° 10' 40.5'',W 111° 25' 43.1'',1628,1/10/2018,412,10/23/1997,464.2,52.2
PHOENIX AMA,EAST SALT RIVER,D-03-09 09DCD PZ2,331042000000000,,N 33° 10' 40.5'',W 111° 25' 43.1'',1628,1/10/2018,411.6,10/23/1997,470.7,59.1
PHOENIX AMA,EAST SALT RIVER,D-03-09 20DAA,330916000000000,610703,N 33° 9' 16.5'',W 111° 26' 20'',1595,1/10/2018,370.2,4/7/1998,431.2,61
PHOENIX AMA,EAST SALT RIVER,D-03-09 32CCC,330708000000000,639206,N 33° 7' 8.3'',W 111° 27' 17.8'',1540,12/18/2017,292.7,11/24/1997,351.6,58.9
PHOENIX AMA,EAST SALT RIVER,D-03-09 34AAA,330753000000000,619399,N 33° 7' 55.4'',W 111° 24' 17.5'',1612,12/11/2017,383.2,10/23/1997,426.4,43.2
PHOENIX AMA,EAST SALT RIVER,D-04-08 02AAA2,330704000000000,,N 33° 7' 4.6'',W 111° 29' 27.1'',1515,12/20/2017,274.6,11/24/1997,341.7,67.1
PHOENIX AMA,EAST SALT RIVER,D-04-08 02CCC,330617000000000,610414,N 33° 6' 15.1'',W 111° 30' 24.1'',1532,12/11/2017,239.1,11/25/1997,240.2,1.1
PHOENIX AMA,EAST SALT RIVER,D-04-09 05AAB2,330704000000000,612176,N 33° 7' 5.3'',W 111° 26' 29'',1550,12/11/2017,319.8,10/22/1997,360.9,41.1
PHOENIX AMA,EAST SALT RIVER,D-04-09 05AAD,330652000000000,,N 33° 6' 56.6'',W 111° 26' 20.3'',1551,12/20/2017,313.3,11/24/1997,347.7,34.4
PHOENIX AMA,EAST SALT RIVER,D-04-09 06AAA2,330704000000000,610623,N 33° 7' 5.3'',W 111° 27' 21.8'',1541,12/18/2017,305.7,11/24/1997,351.1,45.4
PHOENIX AMA,EAST SALT RIVER,D-04-09 06ABA,330706000000000,610622,N 33° 7' 6'',W 111° 27' 36.9'',1536,12/18/2017,302.5,11/24/1997,348.9,46.4
PHOENIX AMA,EAST SALT RIVER,D-04-09 06BAA2,330702000000000,610624,N 33° 7' 4.4'',W 111° 27' 52.1'',1537,12/18/2017,299.9,11/24/1997,349.6,49.7
PHOENIX AMA,FOUNTAIN HILLS,A-02-07 02BAA,333309000000000,600880,N 33° 33' 10'',W 111° 36' 24.6'',1382,12/7/2017,63.1,12/4/1997,61.8,-1.3
PHOENIX AMA,FOUNTAIN HILLS,A-03-06 15ABA,333639000000000,604786,N 33° 36' 38.6'',W 111° 43' 30.5'',1674,1/10/2018,329.7,11/5/1997,352.3,22.6
PHOENIX AMA,FOUNTAIN HILLS,A-03-06 23DCB2,333505000000000,604787,N 33° 35' 7.9'',W 111° 42' 27.5'',1518,1/10/2018,180.2,11/5/1997,181.6,1.4
PHOENIX AMA,FOUNTAIN HILLS,A-03-07 06CDA,333746000000000,,N 33° 37' 44.7'',W 111° 40' 33.4'',1415,12/13/2017,32.1,11/10/1997,31.4,-0.7
PHOENIX AMA,FOUNTAIN HILLS,A-03-07 18BCD,333621000000000,,N 33° 36' 20.6'',W 111° 40' 43.9'',1380,12/14/2017,12.9,11/18/1997,13.7,0.8
PHOENIX AMA,FOUNTAIN HILLS,A-03-07 30BAD,333447000000000,,N 33° 34' 46.9'',W 111° 40' 28.7'',1365,12/14/2017,13.2,11/18/1997,10.8,-2.4
PHOENIX AMA,FOUNTAIN HILLS,A-05-06 21CBD2,334538000000000,546482,N 33° 45' 38.9'',W 111° 44' 53.1'',2235,2/12/2018,347.3,11/6/1997,313.1,-34.2
PHOENIX AMA,FOUNTAIN HILLS,A-05-06 32CCC,334341000000000,808587,N 33° 43' 37.4'',W 111° 46' 7.1'',2351,1/10/2018,643.5,4/7/1998,544.9,-98.6
PHOENIX AMA,FOUNTAIN HILLS,A-05-07 32CBC1,334355000000000,510880,N 33° 43' 56'',W 111° 39' 52.4'',1549,12/13/2017,85.8,11/12/1997,72,-13.8
PHOENIX AMA,FOUNTAIN HILLS,A-05-07 32CBC2,334354000000000,,N 33° 43' 55'',W 111° 39' 51.4'',1547,12/13/2017,57.5,11/12/1997,55.2,-2.3
PHOENIX AMA,HASSAYAMPA,B-01-04 05AAA,332745000000000,802329,N 33° 27' 46.04'',W 112° 40' 43.55'',1139,11/8/2017,231,11/20/1997,221.8,-9.2
PHOENIX AMA,HASSAYAMPA,B-01-04 16ABA,332605000000000,614378,N 33° 26' 5.59'',W 112° 39' 53.5'',1062,1/10/2018,212,11/20/1997,182.4,-29.6
PHOENIX AMA,HASSAYAMPA,B-01-04 16BAA,332604000000000,614381,N 33° 26' 5.9'',W 112° 40' 11'',1060,1/10/2018,205.4,11/20/1997,177.9,-27.5
PHOENIX AMA,HASSAYAMPA,B-01-04 16DCD,332515000000000,614384,N 33° 25' 15.39'',W 112° 39' 52.4'',1019,1/10/2018,169.1,11/20/1997,141.8,-27.3
PHOENIX AMA,HASSAYAMPA,B-01-05 06DAB,332725000000000,614388,N 33° 27' 22.2'',W 112° 48' 5.19'',1061,12/18/2017,98,11/6/1997,94.3,-3.7
PHOENIX AMA,HASSAYAMPA,B-01-05 10BBC,332648000000000,614389,N 33° 26' 47.68'',W 112° 45' 45.08'',1011,11/8/2017,47.5,11/7/1997,42.5,-5
PHOENIX AMA,HASSAYAMPA,B-01-05 13BBA,332603000000000,628971,N 33° 26' 6.8'',W 112° 43' 29.1'',1025,1/10/2018,92.3,11/24/1997,84.6,-7.7
PHOENIX AMA,HASSAYAMPA,B-01-05 15CBB3,332542000000000,625479,N 33° 25' 40.3'',W 112° 45' 46.9'',983,12/6/2017,41.1,11/7/1997,35.3,-5.8
PHOENIX AMA,HASSAYAMPA,B-01-05 16BCA,332555000000000,800305,N 33° 25' 54.9'',W 112° 46' 36.7'',1034,12/8/2017,90.4,11/7/1997,87.2,-3.2
PHOENIX AMA,HASSAYAMPA,B-01-05 27BBC,332416000000000,639586,N 33° 24' 16.1'',W 112° 45' 44.09'',977,12/7/2017,74.6,11/6/1997,70.1,-4.5
PHOENIX AMA,HASSAYAMPA,B-01-05 34BBB,332329000000000,614399,N 33° 23' 26.2'',W 112° 45' 42.4'',951,12/7/2017,73.6,11/19/1997,70,-3.6
PHOENIX AMA,HASSAYAMPA,B-01-06 01ABB,332752000000000,803547,N 33° 27' 51.9'',W 112° 49' 24.79'',1082,12/5/2017,118.1,11/18/1997,114.6,-3.5
PHOENIX AMA,HASSAYAMPA,B-01-06 01CBB,332726000000000,621369,N 33° 27' 26.2'',W 112° 49' 49'',1062,12/5/2017,105.3,11/18/1997,100.7,-4.6
PHOENIX AMA,HASSAYAMPA,B-01-06 02ABB,332752000000000,614403,N 33° 27' 51.6'',W 112° 50' 25.2'',1077,12/5/2017,110.1,11/18/1997,106.3,-3.8
PHOENIX AMA,HASSAYAMPA,B-01-06 03BBC,332740000000000,800798,N 33° 27' 44.1'',W 112° 51' 53.8'',1069,12/18/2017,96.9,11/18/1997,100.9,4
PHOENIX AMA,HASSAYAMPA,B-01-06 07DDD,332610000000000,639987,N 33° 26' 11.1'',W 112° 54' 10.2'',1008,1/10/2018,93.7,11/5/1997,172.2,78.5
PHOENIX AMA,HASSAYAMPA,B-01-06 10AAB,332700000000000,603752,N 33° 26' 59.5'',W 112° 51' 12.89'',1044,12/13/2017,114.8,11/18/1997,122.5,7.7
PHOENIX AMA,HASSAYAMPA,B-01-06 11BCA,332648000000000,629598,N 33° 26' 46.79'',W 112° 50' 44'',1041,12/19/2017,93.2,11/18/1997,86.1,-7.1
PHOENIX AMA,HASSAYAMPA,B-01-06 20ACC,332448000000000,607921,N 33° 24' 48'',W 112° 53' 33'',970,12/19/2017,154.3,11/5/1997,181.1,26.8
PHOENIX AMA,HASSAYAMPA,B-01-06 20DAB,332447000000000,607920,N 33° 24' 46.6'',W 112° 53' 12.1'',965,12/19/2017,157.2,11/5/1997,183.7,26.5
PHOENIX AMA,HASSAYAMPA,B-01-06 23DCD,332427000000000,808647,N 33° 24' 25.89'',W 112° 50' 15'',987,12/15/2017,151.6,11/20/1997,148.1,-3.5
PHOENIX AMA,HASSAYAMPA,B-01-06 29AAA,332419000000000,607912,N 33° 24' 19.6'',W 112° 53' 7.7'',956,12/19/2017,141.3,11/5/1997,174,32.7
PHOENIX AMA,HASSAYAMPA,B-01-07 01BBB,332752000000000,614402,N 33° 27' 51.9'',W 112° 56' 9.1'',1070,1/5/2018,111.9,11/4/1997,214.1,102.2
PHOENIX AMA,HASSAYAMPA,B-01-07 01CAD,332715000000000,614404,N 33° 27' 15'',W 112° 55' 40'',1055,12/21/2017,94.6,11/5/1997,194.4,99.8
PHOENIX AMA,HASSAYAMPA,B-01-07 03AAA,322750000000000,,N 33° 27' 51.9'',W 112° 57' 13.5'',1095,12/27/2017,117.2,11/5/1997,237.8,120.6
PHOENIX AMA,HASSAYAMPA,B-01-07 03ABB,332748000000000,805364,N 33° 27' 52.29'',W 112° 57' 36.29'',1114,12/27/2017,123.7,11/5/1997,268.7,145
PHOENIX AMA,HASSAYAMPA,B-02-04 07CCC1,333125000000000,517025,N 33° 31' 26.3'',W 112° 42' 41.4'',1235,12/27/2017,207.1,10/28/1997,206.5,-0.6
PHOENIX AMA,HASSAYAMPA,B-02-04 07CCC2,333122000000000,517029,N 33° 31' 22.5'',W 112° 42' 41.4'',1233,12/27/2017,206.9,10/24/1997,206.1,-0.8
PHOENIX AMA,HASSAYAMPA,B-02-05 03DDD,333217000000000,524268,N 33° 32' 16.29'',W 112° 44' 50.2'',1155,12/27/2017,99.3,10/28/1997,102.6,3.3
PHOENIX AMA,HASSAYAMPA,B-02-05 15BBC,333112000000000,638912,N 33° 31' 11.1'',W 112° 45' 40.8'',1160,12/12/2017,127.4,10/28/1997,129,1.6
PHOENIX AMA,HASSAYAMPA,B-02-05 25BAB,332924000000000,588466,N 33° 29' 33.5'',W 112° 43' 25.1'',1149,1/10/2018,152.2,11/20/1997,149.7,-2.5
PHOENIX AMA,HASSAYAMPA,B-02-05 29DAC,332858000000000,804481,N 33° 28' 58.3'',W 112° 47' 6.6'',1127,12/4/2017,145.8,11/6/1997,143,-2.8
PHOENIX AMA,HASSAYAMPA,B-02-05 31BCA2,332824000000000,634468,N 33° 28' 21.2'',W 112° 48' 44.29'',1098,12/7/2017,119.2,11/6/1997,130,10.8
PHOENIX AMA,HASSAYAMPA,B-02-06 03DCD,333215000000000,636855,N 33° 32' 14.69'',W 112° 51' 21.39'',1205,12/12/2017,253.1,10/29/1997,329.3,76.2
PHOENIX AMA,HASSAYAMPA,B-02-06 04CAA,333234000000000,617568,N 33° 32' 39.59'',W 112° 52' 33.59'',1208,1/9/2018,256.4,10/30/1997,341.1,84.7
PHOENIX AMA,HASSAYAMPA,B-02-06 09BBA,333211000000000,617569,N 33° 32' 13.1'',W 112° 52' 49.09'',1194,1/9/2018,237.3,10/30/1997,320.5,83.2
PHOENIX AMA,HASSAYAMPA,B-02-06 09CBB,333147000000000,617571,N 33° 31' 47.2'',W 112° 53' 2.29'',1175,1/5/2018,218.6,10/30/1997,300.8,82.2
PHOENIX AMA,HASSAYAMPA,B-02-06 12AAA,333212000000000,636851,N 33° 32' 10.5'',W 112° 48' 55.7'',1233,12/12/2017,265.5,10/28/1997,269,3.5
PHOENIX AMA,HASSAYAMPA,B-02-06 12DDD,333154000000000,524271,N 33° 31' 24.29'',W 112° 48' 56.9'',1198,12/12/2017,231.6,10/28/1997,236.3,4.7
PHOENIX AMA,HASSAYAMPA,B-02-06 14BCC,333058000000000,524270,N 33° 30' 58.09'',W 112° 50' 55.79'',1165,12/14/2017,212.3,10/28/1997,278.9,66.6
PHOENIX AMA,HASSAYAMPA,B-02-06 16DCC,333032000000000,525594,N 33° 30' 31.89'',W 112° 52' 29.29'',1140,12/14/2017,95.7,10/30/1997,148.5,52.8
PHOENIX AMA,HASSAYAMPA,B-02-06 17DAA,333053000000000,617316,N 33° 30' 55'',W 112° 53' 4.09'',1144,1/9/2018,175.1,10/30/1997,262,86.9
PHOENIX AMA,HASSAYAMPA,B-02-06 19CDB,332947000000000,,N 33° 29' 48.7'',W 112° 54' 49.7'',1101,12/20/2017,109.4,10/31/1997,236.8,127.4
